id;label;siren;long;lat;PLCI norme;Plci
299;COMMUNE DE TREPT;213805153;5,318853;45,68653;0.300315195878183;1.95747526076491
300;COMMUNE DE VALENCI;213805195;5,01479;45,612597;0.336357317951087;2.07328162610324
301;COMMUNE DE VAULNAV;213805294;5,811049;45,119195;0.15473165891396;1.48970312917892
302;COMMUNE DE VAULX M;213805302;5,18159;45,611881;0.284250231536219;1.90585718106446
303;COMMUNE DE LA VER;213805377;5,141329;45,634055;0.202697495743993;1.64382139148494
304;COMMUNE DE VEUREY;213805401;5,612957;45,271863;0.153899277341838;1.48702861727735
305;COMMUNE DE VEZERO;213805435;5,471629;45,650985;0.294356043493825;1.93832800365464
306;COMMUNE DE VIENNE;213805443;4,916719;45,514437;0.354272468313057;2.13084450888003
307;COMMUNE DE VILLEF;213805534;5,161661;45,611465;0.522894806796773;2.67264224473889
308;COMMUNE DE VILLEM;213805542;5,242621;45,718579;0.300231957720971;1.95720780957475
309;COMMUNE DE VIRIVILL;213805617;5,204594;45,316366;0.269766792181288;1.859320673977
310;COMMUNE DE VOUREY;213805666;5,520694;45,319839;0.168382716696769;1.5335651243648
311;COMMUNE DE VILLEURBANNE;216902668;;;0.300481672192607;1.95801016314523
312;COMMUNAUTE D'AGGLOMER;243800604;5,148166;45,6073;0.28316813549246;1.9023803155924
313;COMMUNAUTE D'AGGL;243800604;5,158918;45,610184;0.275952113501113;1.87919463087248
314;COMMUNAUTE D'AGGL;243800604;5,231213;45,621483;0.282918421020823;1.90157796202193
315;COMMUNAUTE DE COMMUNES LYON SAINT EXUPERY EN DAUPHINE;243800935;;;0.28466642232228;1.90719443701524
316;CA DU PAYS VOIRONN;243800984;5,593518;45,36308;0.163471665421246;1.51778550414549
317;SYNDICAT DES EAUX DES ABRETS;253800015;;;0.260111165944667;1.82829633591869
318;SYND DE MUSIQUE JEA;253802441;5,70277;45,140446;0.153483086555776;1.48569136132656
319;SYND GESTION ET ANI;253802698;5,910303;45,260925;0.179037200819937;1.567798876705
320;SI DE COOPERATION;253803191;5,741531;45,098652;0.154481944442323;1.48890077560845
321;TERRITOIRE D'ENER;253804025;5,71264;45,190132;0.0387817494332808;1.11714633157681
322;SYND MIXTE PARC N;253804363;5,815891;45,341595;0.285914994680464;1.91120620486761
323;SYND MIXTE BASSINS;253805105;5,732997;45,18702;0.132257356466653;1.41749130783632
324;CENTRE HOSPITALIE;263800153;5,796961;44,905166;0.305226247153706;1.97325488098422
325;CENTRE HOSPITALIER;263800211;5,67513;45,235235;0.151069179996621;1.47793527681198
326;CENTRE HOSPITALIER;263800211;5,720407;45,18661;0.132257356466653;1.41749130783632
327;CENTRE HOSPITALIE;263800211;5,698162;45,125051;0.153483086555776;1.48569136132656
328;CENTRE HOSPITALIE;263800211;5,722999;45,172801;0.132257356466653;1.41749130783632
329;CENTRE HOSPITALIER;263800211;5,72333;45,179986;0.132257356466653;1.41749130783632
330;CENTRE HOSPITALIER;263800211;5,591617;45,363538;0.163471665421246;1.51778550414549
331;CENTRE HOSPITALIER;263800211;5,612976;45,352628;0.16804976406792;1.53249531960417
332;CENTRE HOSPITALIE;263800211;5,716548;45,154615;0.148239082651405;1.46884193634662
333;CENTRE HOSPITALIER A;263800211;5,71757;45,14107;0.148239082651405;1.46884193634662
334;CENTRE HOSPITALIER;263800211;5,719739;45,183338;0.132257356466653;1.41749130783632
335;CENTRE HOSPITALIE;263800211;5,687495;45,188733;0.152234514197593;1.48167959347419
336;CENTRE HOSPITALIE;263800211;5,588297;45,369041;0.163471665421246;1.51778550414549
337;CENTRE HOSPITALIE;263800211;5,772482;45,076143;0.154065753656262;1.48756351965766
338;CENTRE HOSPITALIER;263800211;5,706757;45,145286;0.148239082651405;1.46884193634662
339;CENTRE HOSPITALIE;263800211;5,793544;44,905374;0.305226247153706;1.97325488098422
340;CENTRE HOSPITALIE;263800211;5,323767;45,149156;0.390959280239876;2.24872231686542
341;CENTRE HOSPITALIER;263800211;5,686685;45,187942;0.152234514197593;1.48167959347419
342;CENTRE HOSPITALIER;263800211;5,710116;45,149221;0.148239082651405;1.46884193634662
343;CENTRE HOSPITALIE;263800211;5,849909;45,238821;0.178704248191088;1.56672907194437
344;CENTRE HOSPITALIE;263800211;5,849909;45,238821;0.178704248191088;1.56672907194437
345;CENTRE HOSPITALIER;263800211;5,790113;45,21293;0.151069179996621;1.47793527681198
346;CENTRE HOSPITALIE;263800211;5,258162;45,387447;0.268767934294741;1.85611125969511
347;CENTRE HOSPITALIE;263800211;5,258162;45,387447;0.268767934294741;1.85611125969511
348;CENTRE HOSPITALIE;263800211;5,661902;45,255196;0.153483086555776;1.48569136132656
349;CENTRE HOSPITALIE;263800211;5,729775;45,167051;0.132257356466653;1.41749130783632
350;HOPITAL DE SAINT LAURENT DU PONT;263800252;;;0.285914994680464;1.91120620486761
351;HOPITAL DE SAINT LA;263800252;5,73848;45,388433;0.284749660479492;1.9074618882054
352;CENTRE HOSPITALIE;263800294;5,447474;45,569834;0.259528498844181;1.82642417758759
353;CENTRE HOSPITALIER GENERAL LUCIEN HUSSEL;263800328;;;0.536192863863274;2.71537001897533
354;CENTRE EDUCATIF CA;263800401;5,243596;45,616293;0.282918421020823;1.90157796202193
355;CENTRE EDUCATIF CAM;263800401;5,268431;45,611241;0.276176130286631;1.87991441561915
356;CENTRE EDUCATIF C;263800401;5,261518;45,589871;0.276176130286631;1.87991441561915
357;CENTRE COMMUNAL D;263800443;5,750886;45,147386;0.152400990512017;1.48221449585451
358;CENTRE COMMUNAL D';263800500;5,320356;45,155281;0.296403002489207;1.94490505482749
359;MAISON RETRAITE H;263800542;5,948635;44,817969;0.307140724769587;1.97940625835785
360;CENTRE COMMUNAL D;263800559;5,696704;45,168119;0.153732801027413;1.48649371489703
361;CENTRE COMMUNAL D';263800609;5,680844;45,23154;0.151069179996621;1.47793527681198
362;ETABLISSEMENT PUB;263800732;5,739533;45,168895;0.132257356466653;1.41749130783632
363;ETABLISSEMENT PUBL;263800732;5,209673;45,62468;0.282918421020823;1.90157796202193
364;CENTRE COMMUNAL;263801128;5,672716;45,119863;0.0519107726681957;1.15933098591549
365;CENTRE COMMUNAL D;263810046;5,835441;45,202835;0.153732801027413;1.48649371489703
366;CENTRE COMMUNAL D;263810053;5,759575;45,173321;0.150985941839409;1.47766782562182
367;CENTRE COMMUNAL D;263810061;5,732616;45,170268;0.132257356466653;1.41749130783632
368;CENTRE COMMUNAL D;263810061;5,731098;45,163331;0.132257356466653;1.41749130783632
369;CENTRE COMMUNAL D';263810061;5,727456;45,183452;0.132257356466653;1.41749130783632
370;CENTRE COMMUNAL D'A;263810061;5,797814;45,224448;0.176290341631932;1.55897298742979
371;CENTRE COMMUNAL D';263810061;5,709599;45,17232;0.132257356466653;1.41749130783632
372;CENTRE COMMUNAL D;263810061;5,720487;45,177608;0.132257356466653;1.41749130783632
373;CENTRE COMMUNAL D';263810061;5,733633;45,193684;0.132257356466653;1.41749130783632
374;CENTRE COMMUNAL D;263810061;5,713459;45,186552;0.0580455663575729;1.17904259329061
375;CENTRE COMMUNAL D';263810079;5,693989;45,190881;0.152234514197593;1.48167959347419
376;CENTRE COMMUNAL D';263810087;5,442455;45,566968;0.259528498844181;1.82642417758759
377;CENTRE COMMUNAL D;263810087;5,448675;45,569957;0.259528498844181;1.82642417758759
378;CENTRE COMMUNAL D;263810103;5,738257;45,204995;0.153649562870201;1.48622626370687
379;CENTRE COMMUNAL D'ACTION SOCIALE;263810111;;;0.167134144338585;1.52955335651244
380;CENTRE COMMUNAL D;263810129;5,697414;45,127919;0.0933549103887946;1.2924944812362
381;CTRE COM ACTION S;263810137;5,668715;45,054002;0.154148991813474;1.48783097084782
382;CENTRE COMMUNAL D;263810152;5,590573;45,362572;0.163471665421246;1.51778550414549
383;CTRE COM ACTION S;263810178;4,875301;45,526062;0.294571763030538;1.93902112864402
384;ETABLISSEMENT PUBL;263810186;5,67557;45,110067;0.153899277341838;1.48702861727735
385;ETABLISSEMENT PUBL;263810186;5,67557;45,110067;0.153899277341838;1.48702861727735
386;CTRE COM ACTION SOC;263810327;5,791142;45,180411;0.153649562870201;1.48622626370687
387;CENTRE COMMUNAL D;263810350;5,777533;45,209407;0.151069179996621;1.47793527681198
388;CENTRE COMMUNAL D;263810368;5,717115;45,148302;0.148239082651405;1.46884193634662
389;CLAIRNET;300530516;4,877249;45,524863;0.294571763030538;1.93902112864402
390;MESSER FRANCE;300560588;5,060682;45,588531;0.336274079793874;2.07301417491308
391;HOTEL AALBORG;300642881;;;0.310470251058077;1.99010430596416
392;ADVANCED MICRO DEV;300815966;5,750727;45,157804;0.152400990512017;1.48221449585451
393;VAL MEUBLES;300900446;5,661017;45,535246;0.260527356730728;1.82963359186948
394;DSV AIR & SEA SAS;300961018;;;0.0620966592834965;1.19205909510619
395;OGEC VILLA HELENE;300988045;5,68367;45,237293;0.151069179996621;1.47793527681198
396;FONDATION GEORGES;301012365;5,272263;45,584919;0.276176130286631;1.87991441561915
397;FONDATION GEORGES BOISSEL;301012365;;;0.40624834253459;2.29784735812133
398;MARIE-GABRIELLE M;301168183;5,130333;45,639941;0.276925273701541;1.88232147633057
399;ENGIE HOME SERVIC;301340584;5,673626;45,221929;0.151069179996621;1.47793527681198
400;ENTREPRISE GACH;301367132;5,293459001;45,45712697;0.270016506652924;1.86012302754747
401;CHAPEL;301465456;;;0.267491497437825;1.85200996086802
402;GAUTHIER SAS;301693479;;;0.525767744150761;2.6818732337505
403;FUNECAP SUD EST;302077169;5,056684;45,334646;0.310636727372502;1.99063920834448
404;JACQUET;302280755;;;0.30056491034982;1.95827761433538
405;INTEL CORPORATION;302456199;5,591447;45,321231;0.166634715395312;1.52794864937149
406;UDAF 38;302566997;5,724659;45,19245;0.132257356466653;1.41749130783632
407;FAURONALP GARAGE D;302590856;5,013696;45,61367;0.501872417222553;2.60509554140127
408;AGDUC;302701040;5,575966;45,373706;0.163471665421246;1.51778550414549
409;LYCEE D ENSEIGNEME;302825443;5,32148;45,156273;0.296403002489207;1.94490505482749
410;MAISON FAMILIALE;302825971;5,876118;45,272077;0.0776358823172494;1.24198792382722
411;MAISON FAMILIALE;302829866;5,467846;45,676145;0.298650432733938;1.95212623696175
412;MAISON FAMILIA RURALE EDUCATION ORIENTAT;302831110;;;0.276176130286631;1.87991441561915
413;ASSOCIATION DE GESTI;302832936;5,26057;45,330152;0.269766792181288;1.859320673977
414;ETABLISSEMENTS LA;303264667;5,422266;45,551509;0.261026785674002;1.83123829901043
415;POPY;303355275;5,11929;45,642664;0.276925273701541;1.88232147633057
416;DARTY GRAND EST;303376586;;;0.150985941839409;1.47766782562182
417;DARTY GRAND EST;303376586;;;0.276176130286631;1.87991441561915
418;DARTY GRAND EST;303376586;5,730123;45,14196;0.148239082651405;1.46884193634662
419;ASS TUTELAIRE INAD;303434526;5,705697;45,190166;0.132257356466653;1.41749130783632
420;AMBULANCES BERJALLIENNES;303527162;;;0.299233099834424;1.95399839529286
421;ZINETTI FRANCE;303815906;5,302615;45,568352;0.284832898636705;1.90772933939556
422;NOTAIRES DE LA CO;303940019;5,717894;45,190254;0.132257356466653;1.41749130783632
423;SOCIETE ANONYME DE TUYAUX DE MATERIAUX ET D'AGGLOMERES;304154651;;;0.299815766934909;1.95587055362396
424;SOCIETE ANONYME DE;304154651;5,219538;45,605986;0.282918421020823;1.90157796202193
425;CHANTEBISE 2100 SARL;304276645;;;0.300336958860018;1.95754518705338
426;SECURITAS FRANCE;304497852;5,698975;45,163474;0.153732801027413;1.48649371489703
427;SOCIETE D'IMPORTAT;304577661;5,571668;45,351965;0.163471665421246;1.51778550414549
428;CENTRE DE SOINS D;304839830;4,799592;45,361636;0.303228531380612;1.96683605242043
429;LA PATACHE;304971120;;;0.310470251058077;1.99010430596416
430;POMPES FUNEBRES DA;305024481;5,263847;45,591896;0.276176130286631;1.87991441561915
431;CENTRE SANITAIRE;305148744;5,561635;45,325252;0.166634715395312;1.52794864937149
432;OGEC ROUSSILLON;305177719;4,811245;45,374406;0.303228531380612;1.96683605242043
433;CARS ANNEQUIN;305188856;5,259566;45,605436;0.276176130286631;1.87991441561915
434;ACCOMPAGNEMENT ET;305349938;5,723968;45,172139;0.132257356466653;1.41749130783632
435;ACCOMPAGNEMENT ET;305349938;5,748894;45,173905;0.132257356466653;1.41749130783632
436;AFTRAL;305405045;5,62208;45,263594;0.153899277341838;1.48702861727735
437;AFTRAL;305405045;5,105222;45,651209;0.276925273701541;1.88232147633057
438;ASSOCIATION MESSIDO;305933004;5,321709;45,58254;0.28466642232228;1.90719443701524
439;ASSOCIATION MESSIDO;305933004;4,924542;45,525567;0.29873367089115;1.95239368815191
440;ASSOCIATION MESS;305933004;4,925262947;45,52098498;0.30056491034982;1.95827761433538
441;S.M.B;306016270;5,056741;45,331889;0.310636727372502;1.99063920834448
442;PROCIVIS ALPES DA;306041054;5,590551;45,361763;0.163471665421246;1.51778550414549
443;ASSOCIATION FAMILI;306041997;5,67651;45,239675;0.151069179996621;1.47793527681198
444;PLAST MOUL;306042177;5,270271;45,612267;0.276176130286631;1.87991441561915
445;LE GRATON LYONNAI;306315177;4,844204;45,457993;0.299732528777697;1.95560310243381
446;VEODIS ELECTRICITE;306880139;5,7132;45,153418;0.148239082651405;1.46884193634662
447;ASSOCIATION HEXAG;307603407;5,763839;45,206555;0.151069179996621;1.47793527681198
448;ETS MALLEIN;308065473;;;0.300231957720971;1.95720780957475
449;BCA CONSEILS;308599257;4,7898;45,583801;0.297818051161815;1.94945172506018
450;AKKODIS INGENIERIE;308884998;5,740603;45,150006;0.152400990512017;1.48221449585451
451;DRISAR AUTOMOBILES;309072940;;;0.301730244550791;1.96202193099759
452;K PLAST;309072957;;;0.296403002489207;1.94490505482749
453;J. GRENOT;309113504;4,813072;45,318606;0.304144151109946;1.96977801551217
454;EIFFAGE ENERGIE S;309122810;4,811776;45,586647;0.297818051161815;1.94945172506018
455;VAUDAUX JEAN;309192144;5,337982;45,346167;0.268185267194255;1.854239101364
456;REXEL FRANCE;309304616;;;0.151069179996621;1.47793527681198
457;REFFAY;309342699;5,288941;45,114484;0.348801667526828;2.11326636647038
458;ETS VERGER;309358232;;;0.288117347197397;1.91828254847645
459;SA ROTELEC;309456333;5,104379;45,652195;0.276925273701541;1.88232147633057
460;TRANSPORTS LAFFOND;309661429;;;0.153483086555776;1.48569136132656
461;SOCIETE D'EXPLOIT;309788719;5,142573;45,619245;0.249032243186744;1.79269882659713
462;SOCIETE D'EXPLOITA;309788719;5,304526;45,566045;0.272458031842888;1.86796785304248
463;BETON VICAT;309918464;5,219538;45,605986;0.282918421020823;1.90157796202193
464;UNION SPORTIVE DE;310147517;5,693087;45,232147;0.151069179996621;1.47793527681198
465;SOC NOUVELLE D'AF;310199146;5,106168;45,646851;0.276925273701541;1.88232147633057
466;SARETEC FRANCE;310327895;5,785912;45,206698;0.151069179996621;1.47793527681198
467;ETABLISSEMENTS DEM;310392451;5,75891;45,175552;0.150985941839409;1.47766782562182
468;FRANCE BOISSONS R;310455043;5,670354;45,229573;0.151069179996621;1.47793527681198
469;SCHNEIDER TRANSPOR;310590112;5,115055;45,641176;0.276925273701541;1.88232147633057
470;LEO LAGRANGE FORM;310656772;5,713852;45,136098;0.148239082651405;1.46884193634662
471;LMI LA MECANIQUE INTEGRALE;310939616;;;0.260111165944667;1.82829633591869
472;SCIERIE DES CHAMBAR;311020333;5,199798;45,322595;0.269766792181288;1.859320673977
473;SONOCO IPD FRANCE;311099485;6,010137;45,425514;0.178371295562239;1.56565926718374
474;SARL VEUVE CHATAI;311128318;5,107193;45,536832;0.611407707814553;2.95704162976085
475;PREVENTION EN ISER;311158596;4,918026;45,525084;0.29873367089115;1.95239368815191
476;WILLIS TOWERS WATS;311248637;5,72891;45,149985;0.148239082651405;1.46884193634662
477;SOMUDIMEC;311482343;5,703851;45,204794;0.132257356466653;1.41749130783632
478;GRUPODESA FRANCE;311508089;;;0.168382716696769;1.5335651243648
479;ENTREPR BAT TRAVAU;311623029;4,994969;45,475704;0.300814624821456;1.95907996790586
480;SOCIETE D'ASSISTANCE TOURING-SECOURS;311768428;;;0.276925273701541;1.88232147633057
481;SIDAS PRODUCTION;311865307;;;0.45564997343593;2.45657894736842
482;EVCO SA;312096910;5,317401;45,69005;0.300315195878183;1.95747526076491
483;PATRUNO DECORATI;312261555;5,754761;45,156231;0.0603835159989082;1.18655462184874
484;LE GRAND CAFE GLA;312327562;4,873945;45,521773;0.294571763030538;1.93902112864402
485;SAINT-GOBAIN ISOV;312379076;4,865758;45,513213;0.294571763030538;1.93902112864402
486;CENTRE EDUCA SECU;312667090;5,673626;45,221929;0.151069179996621;1.47793527681198
487;SOCIETE GRENOBLOI;312667199;5,750674;45,170064;0.150985941839409;1.47766782562182
488;FAURE AUTOMATISME;312706757;;;0.152234514197593;1.48167959347419
489;AQUAGED;312731060;5,535264;45,606718;0.300231957720971;1.95720780957475
490;UNIVERSITE INTER;312856727;5,723192;45,192305;0.132257356466653;1.41749130783632
491;GROUPE SAMAT;312868805;;;0.300481672192607;1.95801016314523
492;TBC TRANSPORT BAP;312904741;5,296271;45,812158;0.555281354425347;2.77670294236195
493;AGEFPI;312936859;;;0.150985941839409;1.47766782562182
494;ETABLISSEMENTS MO;313139693;5,122851;45,501075;0.269350601395226;1.85798341802621
495;COMPTOIR GENERAL;313350613;5,756073;45,162026;0.0529037298767249;1.16252144082333
496;XAVIER ROCHE, PHI;314247057;5,728242;45,190644;0.132257356466653;1.41749130783632
497;SOCIETE PERINO E;314406836;5,626337;45,294918;0.0562394645899406;1.17323943661972
498;MAURIS BOIS;314789215;5,698952;45,164808;0.153732801027413;1.48649371489703
499;ENDO NORD ISERE;314813338;5,244406;45,59777;0.276176130286631;1.87991441561915
500;PORCHER TISSAGES;314925744;;;0.433896840224647;2.38668430335097
501;BIASINI SAE;314925793;5,744938;45,157357;0.152400990512017;1.48221449585451
502;ETABLISSEMENTS;315212571;6,014015025;45,41970901;0.178371295562239;1.56565926718374
503;ENTREPRISE GENERA;315251975;5,691579;45,169452;0.153316610241352;1.48515645894624
504;SARP CENTRE EST;315588012;5,723456;45,068358;0.154232229970687;1.48809842203798
505;ALTACAN;315652933;;;0.178953962662724;1.56753142551484
506;FIREM;315843938;5,24715;45,592573;0.276176130286631;1.87991441561915
507;SOCIETE D'EXPLOITATI;315903617;5,659866;45,25;0.0297708194148464;1.08819345661451
508;LUXIUM SOLUTIONS;316263029;5,777586;45,188346;0.153649562870201;1.48622626370687
509;FOC TRANSMISSIONS;316418292;;;0.294571763030538;1.93902112864402
510;SYSCO FRANCE SAS;316807015;5,611499;45,311149;0.166967668024161;1.52901845413212
511;FITT FRANCE;317220770;;;0.336523794265511;2.07381652848355
512;KILOUTOU;317686061;5,755751;45,162674;0.150985941839409;1.47766782562182
513;STOKOMANI;317780062;5,69273;45,144484;0.148239082651405;1.46884193634662
514;STOKOMANI;317780062;5,247066;45,589818;0.276176130286631;1.87991441561915
515;VERGNAUD;317803278;5,059553947;45,58574399;0.336274079793874;2.07301417491308
516;PEQUEGNOT A & PEY;317823110;5,893751;45,273599;0.177705390304541;1.56351965766248
517;RAVANAT CHAUDRONNE;317854198;5,605129;45,317247;0.167883287753495;1.53196041722386
518;CLUB LEO LAGRANGE;317923266;4,872197;45,524863;0.294571763030538;1.93902112864402
519;SOC BARNIER CONSTRUCT MECANIQUES;318023363;;;0.28541556573719;1.90960149772666
520;CENTRE MUSICAL AC;318068509;5,889269;45,239506;0.178537771876663;1.56619416956405
521;TRANSPORTS COTTAR;318148053;4,792325;45,339537;0.301730244550791;1.96202193099759
522;SOLIHA ISERE SAVO;318606290;5,694207;45,190812;0.152234514197593;1.48167959347419
523;MANUTENTION LEVAGE TRANSPORT MONTAGE;318622081;;;0.304060912952734;1.96951056432201
524;SAS JARMAT;318684107;;;0.299732528777697;1.95560310243381
525;ACTIMEMORI NOTAIR;318785201;5,697154;45,188719;0.152234514197593;1.48167959347419
526;JEAN LAIN GRESIVAUDAN;318893310;;;0.178371295562239;1.56565926718374
527;BUFFALO GRILL;318906443;5,257328;45,588927;0.276176130286631;1.87991441561915
528;BUFFALO GRILL;318906443;;;0.301730244550791;1.96202193099759
529;BUFFALO GRILL;318906443;5,739855;45,15114;0.152400990512017;1.48221449585451
530;BUFFALO GRILL;318906443;4,808309;45,57481;0.297818051161815;1.94945172506018
531;KNAUF CENTRE EST;319368486;5,527824;45,548704;0.260943547516789;1.83097084782027
532;KLASMANN-DEILMANN;319740171;5,342797;45,593961;0.28466642232228;1.90719443701524
533;FRANCE DENEIGEMENT;319881827;;;0.310387012900865;1.989836854774
534;SOCIETE DAUPHINOIS;319995155;5,682682;45,097106;0.154065753656262;1.48756351965766
